ZIP,STCOUNTYFP,CLASSFP,COUNTYNAME,STATE,urbanrural,
20038,11001,H6,District of Columbia,DC,urban,
20544,11001,H6,District of Columbia,DC,urban,
20442,11001,H6,District of Columbia,DC,urban,
20500,11001,H6,District of Columbia,DC,urban,
20254,11001,H6,District of Columbia,DC,urban,
20506,11001,H6,District of Columbia,DC,urban,
20220,11001,H6,District of Columbia,DC,urban,
20201,11001,H6,District of Columbia,DC,urban,
20546,11001,H6,District of Columbia,DC,urban,
20547,11001,H6,District of Columbia,DC,urban,
20060,11001,H6,District of Columbia,DC,urban,
20245,11001,H6,District of Columbia,DC,urban,
20509,11001,H6,District of Columbia,DC,urban,
20566,11001,H6,District of Columbia,DC,urban,
20392,11001,H6,District of Columbia,DC,urban,
20428,11001,H6,District of Columbia,DC,urban,
20573,11001,H6,District of Columbia,DC,urban,
20542,11001,H6,District of Columbia,DC,urban,
20425,11001,H6,District of Columbia,DC,urban,
20451,11001,H6,District of Columbia,DC,urban,
20415,11001,H6,District of Columbia,DC,urban,
20543,11001,H6,District of Columbia,DC,urban,
20016,11001,H6,District of Columbia,DC,urban,
20019,11001,H6,District of Columbia,DC,urban,
20510,11001,H6,District of Columbia,DC,urban,
20032,11001,H6,District of Columbia,DC,urban,
20020,11001,H6,District of Columbia,DC,urban,
20036,11001,H6,District of Columbia,DC,urban,
20536,11001,H6,District of Columbia,DC,urban,
20229,11001,H6,District of Columbia,DC,urban,
20440,11001,H6,District of Columbia,DC,urban,
20076,11001,H6,District of Columbia,DC,urban,
20056,11001,H6,District of Columbia,DC,urban,
20202,11001,H6,District of Columbia,DC,urban,
20531,11001,H6,District of Columbia,DC,urban,
20244,11001,H6,District of Columbia,DC,urban,
20423,11001,H6,District of Columbia,DC,urban,
20407,11001,H6,District of Columbia,DC,urban,
20289,11001,H6,District of Columbia,DC,urban,
20570,11001,H6,District of Columbia,DC,urban,
20597,11001,H6,District of Columbia,DC,urban,
20557,11001,H6,District of Columbia,DC,urban,
20524,11001,H6,District of Columbia,DC,urban,
20213,11001,H6,District of Columbia,DC,urban,
20001,11001,H6,District of Columbia,DC,urban,
20005,11001,H6,District of Columbia,DC,urban,
20004,11001,H6,District of Columbia,DC,urban,
20380,11001,H6,District of Columbia,DC,urban,
20044,11001,H6,District of Columbia,DC,urban,
20026,11001,H6,District of Columbia,DC,urban,
20059,11001,H6,District of Columbia,DC,urban,
20039,11001,H6,District of Columbia,DC,urban,
20419,11001,H6,District of Columbia,DC,urban,
20043,11001,H6,District of Columbia,DC,urban,
20033,11001,H6,District of Columbia,DC,urban,
20270,11001,H6,District of Columbia,DC,urban,
20503,11001,H6,District of Columbia,DC,urban,
20404,11001,H6,District of Columbia,DC,urban,
20560,11001,H6,District of Columbia,DC,urban,
20530,11001,H6,District of Columbia,DC,urban,
20042,11001,H6,District of Columbia,DC,urban,
20539,11001,H6,District of Columbia,DC,urban,
20219,11001,H6,District of Columbia,DC,urban,
20523,11001,H6,District of Columbia,DC,urban,
20049,11001,H6,District of Columbia,DC,urban,
20434,11001,H6,District of Columbia,DC,urban,
20439,11001,H6,District of Columbia,DC,urban,
20508,11001,H6,District of Columbia,DC,urban,
20591,11001,H6,District of Columbia,DC,urban,
20208,11001,H6,District of Columbia,DC,urban,
20594,11001,H6,District of Columbia,DC,urban,
20590,11001,H6,District of Columbia,DC,urban,
20240,11001,H6,District of Columbia,DC,urban,
20065,11001,H6,District of Columbia,DC,urban,
20551,11001,H6,District of Columbia,DC,urban,
20002,11001,H6,District of Columbia,DC,urban,
20006,11001,H6,District of Columbia,DC,urban,
20515,11001,H6,District of Columbia,DC,urban,
20422,11001,H6,District of Columbia,DC,urban,
20374,11001,H6,District of Columbia,DC,urban,
20045,11001,H6,District of Columbia,DC,urban,
20090,11001,H6,District of Columbia,DC,urban,
20414,11001,H6,District of Columbia,DC,urban,
20391,11001,H6,District of Columbia,DC,urban,
20555,11001,H6,District of Columbia,DC,urban,
20504,11001,H6,District of Columbia,DC,urban,
20303,11001,H6,District of Columbia,DC,urban,
20370,11001,H6,District of Columbia,DC,urban,
20223,11001,H6,District of Columbia,DC,urban,
20203,11001,H6,District of Columbia,DC,urban,
20242,11001,H6,District of Columbia,DC,urban,
20505,11001,H6,District of Columbia,DC,urban,
20053,11001,H6,District of Columbia,DC,urban,
20204,11001,H6,District of Columbia,DC,urban,
20576,11001,H6,District of Columbia,DC,urban,
20064,11001,H6,District of Columbia,DC,urban,
20411,11001,H6,District of Columbia,DC,urban,
20444,11001,H6,District of Columbia,DC,urban,
20527,11001,H6,District of Columbia,DC,urban,
20010,11001,H6,District of Columbia,DC,urban,
20011,11001,H6,District of Columbia,DC,urban,
20018,11001,H6,District of Columbia,DC,urban,
20540,11001,H6,District of Columbia,DC,urban,
20472,11001,H6,District of Columbia,DC,urban,
20528,11001,H6,District of Columbia,DC,urban,
20534,11001,H6,District of Columbia,DC,urban,
20250,11001,H6,District of Columbia,DC,urban,
20029,11001,H6,District of Columbia,DC,urban,
20373,11001,H6,District of Columbia,DC,urban,
20554,11001,H6,District of Columbia,DC,urban,
20541,11001,H6,District of Columbia,DC,urban,
20433,11001,H6,District of Columbia,DC,urban,
20071,11001,H6,District of Columbia,DC,urban,
20456,11001,H6,District of Columbia,DC,urban,
20340,11001,H6,District of Columbia,DC,urban,
20463,11001,H6,District of Columbia,DC,urban,
20417,11001,H6,District of Columbia,DC,urban,
20579,11001,H6,District of Columbia,DC,urban,
20553,11001,H6,District of Columbia,DC,urban,
20412,11001,H6,District of Columbia,DC,urban,
20575,11001,H6,District of Columbia,DC,urban,
20581,11001,H6,District of Columbia,DC,urban,
20429,11001,H6,District of Columbia,DC,urban,
20521,11001,H6,District of Columbia,DC,urban,
20015,11001,H6,District of Columbia,DC,urban,
20593,11001,H6,District of Columbia,DC,urban,
20091,11001,H6,District of Columbia,DC,urban,
20224,11001,H6,District of Columbia,DC,urban,
20073,11001,H6,District of Columbia,DC,urban,
20221,11001,H6,District of Columbia,DC,urban,
20421,11001,H6,District of Columbia,DC,urban,
20066,11001,H6,District of Columbia,DC,urban,
20526,11001,H6,District of Columbia,DC,urban,
20416,11001,H6,District of Columbia,DC,urban,
20424,11001,H6,District of Columbia,DC,urban,
20548,11001,H6,District of Columbia,DC,urban,
20431,11001,H6,District of Columbia,DC,urban,
20538,11001,H6,District of Columbia,DC,urban,
20571,11001,H6,District of Columbia,DC,urban,
20535,11001,H6,District of Columbia,DC,urban,
20441,11001,H6,District of Columbia,DC,urban,
20057,11001,H6,District of Columbia,DC,urban,
20235,11001,H6,District of Columbia,DC,urban,
20401,11001,H6,District of Columbia,DC,urban,
20230,11001,H6,District of Columbia,DC,urban,
20420,11001,H6,District of Columbia,DC,urban,
20268,11001,H6,District of Columbia,DC,urban,
20410,11001,H6,District of Columbia,DC,urban,
20216,11001,H6,District of Columbia,DC,urban,
20398,11001,H6,District of Columbia,DC,urban,
20403,11001,H6,District of Columbia,DC,urban,
20533,11001,H6,District of Columbia,DC,urban,
20063,11001,H6,District of Columbia,DC,urban,
20436,11001,H6,District of Columbia,DC,urban,
20402,11001,H6,District of Columbia,DC,urban,
20003,11001,H6,District of Columbia,DC,urban,
20008,11001,H6,District of Columbia,DC,urban,
20017,11001,H6,District of Columbia,DC,urban,
20529,11001,H6,District of Columbia,DC,urban,
20040,11001,H6,District of Columbia,DC,urban,
20239,11001,H6,District of Columbia,DC,urban,
20435,11001,H6,District of Columbia,DC,urban,
20211,11001,H6,District of Columbia,DC,urban,
20549,11001,H6,District of Columbia,DC,urban,
20405,11001,H6,District of Columbia,DC,urban,
20577,11001,H6,District of Columbia,DC,urban,
20217,11001,H6,District of Columbia,DC,urban,
20055,11001,H6,District of Columbia,DC,urban,
20222,11001,H6,District of Columbia,DC,urban,
20218,11001,H6,District of Columbia,DC,urban,
20237,11001,H6,District of Columbia,DC,urban,
20580,11001,H6,District of Columbia,DC,urban,
20413,11001,H6,District of Columbia,DC,urban,
20552,11001,H6,District of Columbia,DC,urban,
20447,11001,H6,District of Columbia,DC,urban,
20388,11001,H6,District of Columbia,DC,urban,
20241,11001,H6,District of Columbia,DC,urban,
56998,11001,H6,District of Columbia,DC,urban,
20210,11001,H6,District of Columbia,DC,urban,
20375,11001,H6,District of Columbia,DC,urban,
20047,11001,H6,District of Columbia,DC,urban,
20062,11001,H6,District of Columbia,DC,urban,
20009,11001,H6,District of Columbia,DC,urban,
20007,11001,H6,District of Columbia,DC,urban,
20013,11001,H6,District of Columbia,DC,urban,
20012,11001,H6,District of Columbia,DC,urban,
20052,11001,H6,District of Columbia,DC,urban,
20027,11001,H6,District of Columbia,DC,urban,
20035,11001,H6,District of Columbia,DC,urban,
20559,11001,H6,District of Columbia,DC,urban,
20418,11001,H6,District of Columbia,DC,urban,
20372,11001,H6,District of Columbia,DC,urban,
20586,11001,H6,District of Columbia,DC,urban,
20318,11001,H6,District of Columbia,DC,urban,
20260,11001,H6,District of Columbia,DC,urban,
20565,11001,H6,District of Columbia,DC,urban,
20215,11001,H6,District of Columbia,DC,urban,
20427,11001,H6,District of Columbia,DC,urban,
20572,11001,H6,District of Columbia,DC,urban,
20226,11001,H6,District of Columbia,DC,urban,
20228,11001,H6,District of Columbia,DC,urban,
20227,11001,H6,District of Columbia,DC,urban,
20585,11001,H6,District of Columbia,DC,urban,
20437,11001,H6,District of Columbia,DC,urban,
20306,11001,H6,District of Columbia,DC,urban,
20390,11001,H6,District of Columbia,DC,urban,
20460,11001,H6,District of Columbia,DC,urban,
20525,11001,H6,District of Columbia,DC,urban,
20507,11001,H6,District of Columbia,DC,urban,
20426,11001,H6,District of Columbia,DC,urban,
20212,11001,H6,District of Columbia,DC,urban,
20408,11001,H6,District of Columbia,DC,urban,
32609,12001,H1,Alachua County,FL,urban,
32622,12001,H1,Alachua County,FL,urban,
32633,12001,H1,Alachua County,FL,urban,
32044,12001,H1,Alachua County,FL,urban,
32612,12001,H1,Alachua County,FL,urban,
32601,12001,H1,Alachua County,FL,urban,
32658,12001,H1,Alachua County,FL,urban,
32654,12001,H1,Alachua County,FL,urban,
32662,12001,H1,Alachua County,FL,urban,
32608,12001,H1,Alachua County,FL,urban,
32618,12001,H1,Alachua County,FL,urban,
32627,12001,H1,Alachua County,FL,urban,
32635,12001,H1,Alachua County,FL,urban,
32631,12001,H1,Alachua County,FL,urban,
32605,12001,H1,Alachua County,FL,urban,
32694,12001,H1,Alachua County,FL,urban,
32614,12001,H1,Alachua County,FL,urban,
32611,12001,H1,Alachua County,FL,urban,
32643,12001,H1,Alachua County,FL,urban,
32606,12001,H1,Alachua County,FL,urban,
32640,12001,H1,Alachua County,FL,urban,
32667,12001,H1,Alachua County,FL,urban,
32669,12001,H1,Alachua County,FL,urban,
32603,12001,H1,Alachua County,FL,urban,
32641,12001,H1,Alachua County,FL,urban,
32653,12001,H1,Alachua County,FL,urban,
32604,12001,H1,Alachua County,FL,urban,
32607,12001,H1,Alachua County,FL,urban,
32615,12001,H1,Alachua County,FL,urban,
32666,12001,H1,Alachua County,FL,urban,
32610,12001,H1,Alachua County,FL,urban,
32087,12003,H1,Baker County,FL,urban,
32040,12003,H1,Baker County,FL,urban,
32234,12003,H1,Baker County,FL,urban,
32063,12003,H1,Baker County,FL,urban,
32456,12005,H1,Bay County,FL,urban,
32402,12005,H1,Bay County,FL,urban,
32407,12005,H1,Bay County,FL,urban,
32408,12005,H1,Bay County,FL,urban,
32466,12005,H1,Bay County,FL,urban,
32417,12005,H1,Bay County,FL,urban,
32413,12005,H1,Bay County,FL,urban,
32405,12005,H1,Bay County,FL,urban,
32403,12005,H1,Bay County,FL,urban,
32438,12005,H1,Bay County,FL,urban,
32411,12005,H1,Bay County,FL,urban,
32410,12005,H1,Bay County,FL,urban,
32404,12005,H1,Bay County,FL,urban,
32406,12005,H1,Bay County,FL,urban,
32461,12005,H1,Bay County,FL,urban,
32462,12005,H1,Bay County,FL,urban,
32437,12005,H1,Bay County,FL,urban,
32409,12005,H1,Bay County,FL,urban,
32444,12005,H1,Bay County,FL,urban,
32401,12005,H1,Bay County,FL,urban,
32026,12007,H1,Bradford County,FL,rural,
32622,12007,H1,Bradford County,FL,rural,
32042,12007,H1,Bradford County,FL,rural,
32091,12007,H1,Bradford County,FL,rural,
32666,12007,H1,Bradford County,FL,rural,
32058,12007,H1,Bradford County,FL,rural,
32656,12007,H1,Bradford County,FL,rural,
32083,12007,H1,Bradford County,FL,rural,
32054,12007,H1,Bradford County,FL,rural,
32044,12007,H1,Bradford County,FL,rural,
32694,12007,H1,Bradford County,FL,rural,
32949,12009,H1,Brevard County,FL,urban,
32904,12009,H1,Brevard County,FL,urban,
32907,12009,H1,Brevard County,FL,urban,
32956,12009,H1,Brevard County,FL,urban,
32911,12009,H1,Brevard County,FL,urban,
32925,12009,H1,Brevard County,FL,urban,
32923,12009,H1,Brevard County,FL,urban,
32775,12009,H1,Brevard County,FL,urban,
32927,12009,H1,Brevard County,FL,urban,
32934,12009,H1,Brevard County,FL,urban,
32783,12009,H1,Brevard County,FL,urban,
32899,12009,H1,Brevard County,FL,urban,
32908,12009,H1,Brevard County,FL,urban,
32941,12009,H1,Brevard County,FL,urban,
32926,12009,H1,Brevard County,FL,urban,
32937,12009,H1,Brevard County,FL,urban,
32950,12009,H1,Brevard County,FL,urban,
32951,12009,H1,Brevard County,FL,urban,
32780,12009,H1,Brevard County,FL,urban,
32922,12009,H1,Brevard County,FL,urban,
32912,12009,H1,Brevard County,FL,urban,
32906,12009,H1,Brevard County,FL,urban,
32936,12009,H1,Brevard County,FL,urban,
32952,12009,H1,Brevard County,FL,urban,
32954,12009,H1,Brevard County,FL,urban,
32796,12009,H1,Brevard County,FL,urban,
32754,12009,H1,Brevard County,FL,urban,
32905,12009,H1,Brevard County,FL,urban,
32901,12009,H1,Brevard County,FL,urban,
32932,12009,H1,Brevard County,FL,urban,
32959,12009,H1,Brevard County,FL,urban,
32935,12009,H1,Brevard County,FL,urban,
32940,12009,H1,Brevard County,FL,urban,
32902,12009,H1,Brevard County,FL,urban,
32781,12009,H1,Brevard County,FL,urban,
32815,12009,H1,Brevard County,FL,urban,
32903,12009,H1,Brevard County,FL,urban,
32920,12009,H1,Brevard County,FL,urban,
32910,12009,H1,Brevard County,FL,urban,
32924,12009,H1,Brevard County,FL,urban,
32953,12009,H1,Brevard County,FL,urban,
32955,12009,H1,Brevard County,FL,urban,
32931,12009,H1,Brevard County,FL,urban,
32976,12009,H1,Brevard County,FL,urban,
32909,12009,H1,Brevard County,FL,urban,
33351,12011,H1,Broward County,FL,urban,
33065,12011,H1,Broward County,FL,urban,
33067,12011,H1,Broward County,FL,urban,
33069,12011,H1,Broward County,FL,urban,
33071,12011,H1,Broward County,FL,urban,
33021,12011,H1,Broward County,FL,urban,
33024,12011,H1,Broward County,FL,urban,
33027,12011,H1,Broward County,FL,urban,
33028,12011,H1,Broward County,FL,urban,
33443,12011,H1,Broward County,FL,urban,
33308,12011,H1,Broward County,FL,urban,
33394,12011,H1,Broward County,FL,urban,
33064,12011,H1,Broward County,FL,urban,
33066,12011,H1,Broward County,FL,urban,
33026,12011,H1,Broward County,FL,urban,
33313,12011,H1,Broward County,FL,urban,
33334,12011,H1,Broward County,FL,urban,
33328,12011,H1,Broward County,FL,urban,
33061,12011,H1,Broward County,FL,urban,
33068,12011,H1,Broward County,FL,urban,
33063,12011,H1,Broward County,FL,urban,
33083,12011,H1,Broward County,FL,urban,
33029,12011,H1,Broward County,FL,urban,
33441,12011,H1,Broward County,FL,urban,
33315,12011,H1,Broward County,FL,urban,
33325,12011,H1,Broward County,FL,urban,
33309,12011,H1,Broward County,FL,urban,
33345,12011,H1,Broward County,FL,urban,
33327,12011,H1,Broward County,FL,urban,
33312,12011,H1,Broward County,FL,urban,
33314,12011,H1,Broward County,FL,urban,
33306,12011,H1,Broward County,FL,urban,
33331,12011,H1,Broward County,FL,urban,
33335,12011,H1,Broward County,FL,urban,
33388,12011,H1,Broward County,FL,urban,
33022,12011,H1,Broward County,FL,urban,
33307,12011,H1,Broward County,FL,urban,
33359,12011,H1,Broward County,FL,urban,
33097,12011,H1,Broward County,FL,urban,
33020,12011,H1,Broward County,FL,urban,
33321,12011,H1,Broward County,FL,urban,
33322,12011,H1,Broward County,FL,urban,
33323,12011,H1,Broward County,FL,urban,
33305,12011,H1,Broward County,FL,urban,
33338,12011,H1,Broward County,FL,urban,
33179,12011,H1,Broward County,FL,urban,
33018,12011,H1,Broward County,FL,urban,
33076,12011,H1,Broward County,FL,urban,
33009,12011,H1,Broward County,FL,urban,
33304,12011,H1,Broward County,FL,urban,
33316,12011,H1,Broward County,FL,urban,
33326,12011,H1,Broward County,FL,urban,
33060,12011,H1,Broward County,FL,urban,
33023,12011,H1,Broward County,FL,urban,
33004,12011,H1,Broward County,FL,urban,
33008,12011,H1,Broward County,FL,urban,
33324,12011,H1,Broward County,FL,urban,
33311,12011,H1,Broward County,FL,urban,
33317,12011,H1,Broward County,FL,urban,
33093,12011,H1,Broward County,FL,urban,
33346,12011,H1,Broward County,FL,urban,
33081,12011,H1,Broward County,FL,urban,
33075,12011,H1,Broward County,FL,urban,
33073,12011,H1,Broward County,FL,urban,
33074,12011,H1,Broward County,FL,urban,
33019,12011,H1,Broward County,FL,urban,
33442,12011,H1,Broward County,FL,urban,
33319,12011,H1,Broward County,FL,urban,
33330,12011,H1,Broward County,FL,urban,
33302,12011,H1,Broward County,FL,urban,
33318,12011,H1,Broward County,FL,urban,
33329,12011,H1,Broward County,FL,urban,
33339,12011,H1,Broward County,FL,urban,
33082,12011,H1,Broward County,FL,urban,
33062,12011,H1,Broward County,FL,urban,
33025,12011,H1,Broward County,FL,urban,
33301,12011,H1,Broward County,FL,urban,
33332,12011,H1,Broward County,FL,urban,
33320,12011,H1,Broward County,FL,urban,
33310,12011,H1,Broward County,FL,urban,
33355,12011,H1,Broward County,FL,urban,
33077,12011,H1,Broward County,FL,urban,
33084,12011,H1,Broward County,FL,urban,
33348,12011,H1,Broward County,FL,urban,
33056,12011,H1,Broward County,FL,urban,
32448,12013,H1,Calhoun County,FL,rural,
32421,12013,H1,Calhoun County,FL,rural,
32442,12013,H1,Calhoun County,FL,rural,
32424,12013,H1,Calhoun County,FL,rural,
32430,12013,H1,Calhoun County,FL,rural,
32420,12013,H1,Calhoun County,FL,rural,
32466,12013,H1,Calhoun County,FL,rural,
32438,12013,H1,Calhoun County,FL,rural,
32465,12013,H1,Calhoun County,FL,rural,
32449,12013,H1,Calhoun County,FL,rural,
33948,12015,H1,Charlotte County,FL,urban,
33981,12015,H1,Charlotte County,FL,urban,
33982,12015,H1,Charlotte County,FL,urban,
33938,12015,H1,Charlotte County,FL,urban,
33917,12015,H1,Charlotte County,FL,urban,
33955,12015,H1,Charlotte County,FL,urban,
33947,12015,H1,Charlotte County,FL,urban,
33952,12015,H1,Charlotte County,FL,urban,
33983,12015,H1,Charlotte County,FL,urban,
33946,12015,H1,Charlotte County,FL,urban,
33950,12015,H1,Charlotte County,FL,urban,
33951,12015,H1,Charlotte County,FL,urban,
33954,12015,H1,Charlotte County,FL,urban,
33949,12015,H1,Charlotte County,FL,urban,
34266,12015,H1,Charlotte County,FL,urban,
34224,12015,H1,Charlotte County,FL,urban,
33953,12015,H1,Charlotte County,FL,urban,
33980,12015,H1,Charlotte County,FL,urban,
34269,12015,H1,Charlotte County,FL,urban,
34287,12015,H1,Charlotte County,FL,urban,
34223,12015,H1,Charlotte County,FL,urban,
